,os_1,os_2,sm_2,sm_3,sm_4,sm_6,sm_7,sm_8,sm_9,sm_11,sm_12,sm_13,sm_14,sm_15,sm_17,sm_20,sm_21,fault?
494,-0.0064,-0.0002,0.43373493975902666,0.39263134946588063,0.16711681296421488,1.0,0.6956521739130419,0.2272727272729152,0.13187651440366668,0.24404761904761707,0.7590618336886973,0.1323529411760477,0.1925895345236901,0.3455175067333602,0.25,0.6201550387596881,0.709196354598178,0
655,-0.0041,-0.0002,0.7439759036144461,0.6577283627643339,0.6963200540175556,1.0,0.37359098228662885,0.34848484848495287,0.7619133088037362,0.7440476190476192,0.31982942430704026,0.4117647058820776,0.7736608525131653,0.7837629857637604,0.75,0.17829457364340856,0.19248826291079602,0
657,0.0012,0.0,0.692771084337349,0.7359930237628058,0.7761647535449023,1.0,0.33172302737519666,0.36363636363611307,0.7887911693439846,0.7380952380952394,0.1791044776119251,0.47058823529380295,0.8019403447208213,0.6952674105425157,0.8333333333333334,0.2015503875968978,0.08561170947251814,1
695,-0.0015,-0.0004,0.4457831325301345,0.43928493568781424,0.3102633355840666,1.0,0.5716586151368758,0.2727272727270848,0.13479314367764872,0.30357142857142744,0.6780383795309147,0.2500000000001672,0.1611621426359816,0.3343593689880722,0.4166666666666667,0.7209302325581398,0.7180336923501792,0
738,-0.0003,0.0,0.31626506024095624,0.24482232395901438,0.44007427413909406,1.0,0.5893719806763307,0.21212121212106597,0.1377995153908322,0.32142857142857095,0.567164179104478,0.26470588235276415,0.18335225513469244,0.38591766063870997,0.3333333333333333,0.5271317829457366,0.6155758077879019,0
756,-0.0005,-0.0004,0.47590361445781854,0.473948114235883,0.39483457123565324,1.0,0.7681159420289921,0.31818181818194347,0.18756169792695407,0.2559523809523808,0.567164179104478,0.3382352941177552,0.17525028382702076,0.33243555213544107,0.3333333333333333,0.651162790697672,0.408036454018223,0
762,0.0001,0.0002,0.3825301204819296,0.3512099411380006,0.4107022282241716,1.0,0.652173913043479,0.2424242424240754,0.19335008525531738,0.2738095238095244,0.6268656716417863,0.30882352941189256,0.22391371658582096,0.4617160446325548,0.5,0.6124031007751936,0.6398784866059103,0
846,-0.0024,-0.0002,1.0,0.8953564421190283,0.849088453747467,1.0,0.3349436392914578,0.34848484848495287,0.7923808669119613,0.7738095238095223,0.2452025586353927,0.4117647058820776,0.8229951491382015,0.7683724509426701,0.8333333333333334,0.23255813953488166,0.2850041425020694,1
937,-0.0052,-0.0001,0.3584337349397481,0.3017222585567933,0.2635043889263993,1.0,0.7278582930756905,0.15151515151504713,0.20106793502647938,0.26785714285714035,0.852878464818774,0.14705882352931343,0.2679843121065144,0.40900346287033834,0.25,0.658914728682172,0.8033692350179479,0
939,-0.0028,0.0001,0.28012048192770117,0.32853717026378676,0.4319716407832531,1.0,0.7938808373591001,0.10606060606018848,0.2033114960064668,0.22619047619047353,0.7889125799573514,0.1617647058819104,0.2436783981835087,0.2493266641015774,0.25,0.7286821705426344,0.584507042253518,0
969,0.0015,-0.0004,0.13253012048191246,0.3867451493350766,0.3210668467251853,1.0,0.682769726247997,0.1363636363631979,0.24670196535941585,0.20238095238095022,0.7100213219616139,0.1911764705884418,0.29404479306430253,0.1450557906887301,0.08333333333333333,0.5891472868217043,0.6676332504832913,0
1115,0.0022,0.0003,0.677710843373507,0.5720514497492902,0.8185347738014855,1.0,0.1481481481481434,0.42424242424213193,0.6071973436237968,0.8392857142857124,0.24946695095948268,0.4117647058820776,0.5821550211580171,0.7541362062331655,0.75,0.24031007751938177,0.18696492681579277,1
1144,0.0036,-0.0003,0.24397590361444607,0.3679965118814054,0.4959486833220814,1.0,0.47987117552335834,0.42424242424213193,0.10760118460019519,0.30357142857142744,0.5287846481876196,0.3235294117644895,0.10651253999380925,0.3428241631396698,0.4166666666666667,0.5736434108527151,0.37917702292184424,0
1151,-0.0032,0.0003,0.5030120481927685,0.36734248964464994,0.4834571235651603,1.0,0.6215780998389794,0.36363636363611307,0.07322983038678842,0.4166666666666642,0.4690831556503112,0.4264705882353433,0.10326143048818373,0.37437475952289573,0.5,0.5271317829457366,0.5432201049433857,0
1239,0.0008,0.0004,0.46987951807228173,0.364944408109875,0.5077650236326793,1.0,0.49758454106281325,0.43939393939398114,0.04689042448174056,0.5952380952380953,0.33049040511726524,0.455882352941206,0.060738982351122156,0.5263562908811116,0.4166666666666667,0.47286821705426346,0.3744821872410942,0
1303,0.0014,-0.0004,0.6807228915662754,0.6450839328537186,0.8890952059419323,1.0,0.1368760064412292,0.6666666666668963,0.027954769810641423,0.8095238095238093,0.061833688699353365,0.6764705882355104,0.01486221488285743,0.8114659484417104,0.75,0.2170542635658925,0.08768296050814374,1
1377,-0.0004,-0.0001,0.26807228915662756,0.35927621539132276,0.4307900067521941,1.0,0.6119162640901774,0.16666666666689633,0.2336893116754904,0.2559523809523808,0.8144989339019156,0.1911764705884418,0.26401073382186413,0.3274336283185864,0.5,0.7209302325581398,0.7441314553990588,0
1562,0.0043,-0.0001,0.8855421686746979,0.6167429692609525,0.8911208642808905,1.0,0.3413848631239985,0.43939393939398114,0.24324688145024143,0.6666666666666653,0.08742004264391756,0.5294117647055283,0.2364021054804441,0.7360523278183917,0.6666666666666666,0.24806201550387635,0.22838994752830472,1
1640,-0.0001,0.0,0.5572289156626339,0.4974929147590991,0.5151924375422008,1.0,0.5185185185185294,0.39393939393912253,0.12375482365610632,0.464285714285715,0.4861407249466954,0.39705882352948063,0.09779130973269043,0.6548672566371728,0.4166666666666667,0.4961240310077527,0.5229218447942539,0
1712,0.0026,-0.0003,0.8012048192771142,0.6932635709614099,0.8450371370695465,1.0,0.19806763285024695,0.5606060606060188,0.10962038948218715,0.8273809523809529,0.18763326226012933,0.5588235294120597,0.110073278976163,0.8695652173913077,0.5,0.07751937984496239,0.21651477492405,1
1737,0.0003,0.0001,0.29819277108434583,0.31262262916939415,0.25270087778528066,1.0,0.739130434782623,0.09090909090902827,0.2045230189356538,0.17261904761904714,0.7675906183368773,0.1764705882351761,0.23666013004438355,0.23855328972682247,0.16666666666666666,0.6899224806201559,0.8082021541010775,0
1794,0.001,0.0003,0.2891566265060064,0.31414868105515686,0.33406482106684604,1.0,0.7101449275362356,0.09090909090902827,0.21242035358521055,0.24404761904761707,0.7078891257995689,0.1764705882351761,0.2860976364949973,0.36783378222393615,0.3333333333333333,0.7674418604651183,0.6634907484120401,0
1804,-0.0007,0.0,0.24397590361444607,0.31829082188794633,0.298278190411885,0.0,0.7342995169082129,0.09090909090902827,0.26384277124652666,0.30357142857142744,0.8208955223880506,0.2205882352943045,0.27200949530395346,0.09157368218545439,0.3333333333333333,0.6434108527131774,0.8314001657000832,0
1814,0.0002,-0.0001,0.3373493975903693,0.335295400043603,0.2418973666441581,1.0,0.7181964573268886,0.1212121212120377,0.2458045409674258,0.26785714285714035,0.7462686567164273,0.11764705882345074,0.3158736711734963,0.25086571758368914,0.25,0.6201550387596881,0.6916597624965453,0
1859,0.002,0.0003,0.2921686746987748,0.38064094179202074,0.37559081701553,1.0,0.6795491143317359,0.09090909090902827,0.35241855873642947,0.3095238095238072,0.7228144989339081,0.1617647058819104,0.36985240994942803,0.3308964986533293,0.5,0.4961240310077527,0.5668323667495155,0
1905,-0.0011,-0.0004,0.6355421686747151,0.6782210595160246,0.7621539500337624,1.0,0.4041867954911469,0.33333333333310367,0.7621825361213324,0.6309523809523782,0.445628997867792,0.4264705882353433,0.8042625657962714,0.666025394382454,0.6666666666666666,0.41085271317829575,0.17729908864954325,0
1913,-0.0016,0.0004,0.8524096385542113,0.5301940265969015,0.7795408507765034,1.0,0.39452495974234497,0.9090909090909717,0.9783272009333217,0.7499999999999989,0.33901918976544526,1.0,0.978893590669831,0.7337437475952275,0.9166666666666666,0.24031007751938177,0.18530792598729623,1
1950,0.0026,0.0002,0.22891566265060406,0.09941137998691811,0.27194463200540003,1.0,0.7230273752012987,0.15151515151504713,0.12940859732567564,0.20238095238095022,0.7057569296375239,0.1617647058819104,0.20007224687790529,0.2000769526741039,0.3333333333333333,0.7286821705426344,0.8232532449599556,0
1955,0.0001,0.0002,0.08132530120481536,0.1839982559407027,0.26671168129642053,1.0,0.7906602254428389,0.21212121212106597,0.14147895539801028,0.1547619047619036,0.8315565031982999,0.1617647058819104,0.19893693879657465,0.34628703347441264,0.3333333333333333,0.7364341085271344,0.7513117923225634,0
1967,0.0014,0.0004,0.1897590361445806,0.2847176804011317,0.3462187711006075,1.0,0.7504025764895372,0.18181818181805653,0.13506237099524493,0.13690476190476006,0.7292110874200431,0.23529411764690147,0.21751470740014758,0.32166217776067935,0.4166666666666667,0.6821705426356613,0.8388566694283325,0
2105,0.0005,-0.0003,0.40060240963854,0.5879659908436877,0.5199189736664408,1.0,0.48953301127214194,0.33333333333310367,0.3020730503455063,0.6071428571428549,0.443496801705747,0.3382352941177552,0.35767365053153316,0.4174682570219359,0.5,0.2868217054263548,0.4512565589616111,0
2118,0.0012,-0.0,0.6325301204819125,0.5064312186614336,0.6676232275489525,1.0,0.378421900161039,0.40909090909097173,0.34088665529929535,0.6130952380952389,0.4136460554370928,0.44117647058794024,0.3740324078852336,0.5798383993843805,0.5,0.41860465116279033,0.45291355979011255,0
2124,-0.0016,0.0002,0.6807228915662754,0.5694353608022684,0.6291357191087099,1.0,0.36231884057971464,0.43939393939398114,0.3770079870770897,0.7202380952380959,0.452025586353927,0.3529411764703522,0.37413561771080656,0.49288187764524766,0.5833333333333334,0.2170542635658925,0.4362054681027331,0
2135,0.0002,-0.0003,0.7379518072289093,0.6134728580771752,0.9122214719783922,1.0,0.4589371980676422,0.4848484848481508,0.42048819886924843,0.7380952380952394,0.28358208955222686,0.4117647058820776,0.43146867581794146,0.7348980377068131,0.8333333333333334,0.2868217054263548,0.3441038387185838,1
2145,0.0016,-0.0003,0.15060240963855712,0.1992587747983448,0.2989534098582045,1.0,0.7149758454106274,0.2424242424240754,0.1482545095575733,0.214285714285714,0.701492537313434,0.08823529411758806,0.18273299618124064,0.22585609849942273,0.16666666666666666,0.6124031007751936,0.6554819110742871,0
2160,0.0014,-0.0004,0.15662650602409392,0.2003488118596039,0.35938555030384806,1.0,0.8872785829307664,0.2272727272729152,0.15319034371354728,0.26785714285714035,0.8422174840085248,0.1617647058819104,0.1948085457735579,0.25432858791843205,0.5,0.45736434108526874,0.5216790941728765,0
2375,0.0002,0.0001,0.6957831325301174,0.6032265097013298,0.8462187711006094,1.0,0.35104669887278217,0.43939393939398114,0.6010051153190351,0.7976190476190456,0.2665245202558669,0.4117647058820776,0.6102796986273159,0.7256637168141631,0.75,0.10852713178294625,0.2231427782380558,1
2455,0.0012,0.0004,0.5813253012048154,0.33725746675386936,0.5627954085077636,1.0,0.5974235104669837,0.39393939393912253,0.08565915821592074,0.32142857142857095,0.5181236673773946,0.3676470588236179,0.11827846010940295,0.519430550211619,0.3333333333333333,0.45736434108526874,0.5849212924606422,0
2486,-0.0018,-0.0003,0.5602409638554365,0.40571179420100456,0.49291019581364015,1.0,0.5780998389694165,0.40909090909097173,0.17499775643901955,0.44047619047619174,0.37526652452025866,0.39705882352948063,0.1571369594385425,0.48133897652943347,0.5,0.34883720930232803,0.5399061032863828,0
2545,0.0002,-0.0001,0.6325301204819125,0.6697187704381937,0.8894328156650919,1.0,0.20128824476650814,0.6363636363638869,0.12864578659247958,0.7321428571428554,0.1833688699360151,0.6029411764705194,0.11833006502219177,0.7556752597152773,0.5833333333333334,0.38759689922480645,0.16017674675503962,1
2573,0.0012,-0.0003,0.4066265060240768,0.425332461303683,0.40901417960837294,1.0,0.5619967793880922,0.2575757575759246,0.17006192228304556,0.4464285714285715,0.6481876332622606,0.27941176470602985,0.20476829394158502,0.3624470950365553,0.4166666666666667,0.5426356589147312,0.4614747307373644,0
2632,0.0007,0.0003,0.5180722891566104,0.4329627207325066,0.5168804861579994,1.0,0.4685990338164258,0.36363636363611307,0.1992730862424829,0.464285714285715,0.4200426439232278,0.3382352941177552,0.20549076272061445,0.5048095421315881,0.4166666666666667,0.4418604651162796,0.5809168737917706,0
2666,-0.0047,-0.0002,0.5572289156626339,0.5112273817309785,0.6536124240378126,1.0,0.48792270531401133,0.2424242424240754,0.2740285380956634,0.428571428571428,0.5223880597014846,0.3235294117644895,0.2854267726287567,0.48210850327049276,0.5,0.4263565891472849,0.45691797845898907,0
2697,0.0002,0.0004,0.7018072289156542,0.5838238500108983,0.6618838622552334,1.0,0.322061191626413,0.36363636363611307,0.4481288701426929,0.6369047619047622,0.4968017057569204,0.3676470588236179,0.4777582825885074,0.6687187379761445,0.6666666666666666,0.3333333333333333,0.3256006628003282,0
2708,-0.0002,-0.0004,0.9186746987951846,0.8687595378242867,0.8114449696151237,1.0,0.18357487922705323,0.37878787878796233,0.5904603787130925,0.8154761904761891,0.22814498933900848,0.4117647058820776,0.5770461347920361,0.857252789534441,0.75,0.3023255813953495,0.32435791217895577,1
2759,0.0003,0.0005,0.4879518072289264,0.6337475474166091,0.445813639432817,1.0,0.6586151368760198,0.30303030303009426,0.17571569595261488,0.44047619047619174,0.5522388059701387,0.3676470588236179,0.20512952833109738,0.43747595228934083,0.3333333333333333,0.5271317829457366,0.5023474178403726,0
2762,-0.0042,0.0004,0.4909638554216948,0.3265751035535204,0.4454760297096573,1.0,0.5088566827697275,0.2727272727270848,0.1933949564749181,0.32142857142857095,0.5948827292110872,0.3823529411762149,0.18619052533801675,0.4390150057714526,0.3333333333333333,0.6201550387596881,0.43800055233360924,0
2806,0.0006,-0.0002,0.32228915662649305,0.5676913015042488,0.5209318028359199,1.0,0.48953301127214194,0.39393939393912253,0.19343982769451884,0.5714285714285721,0.5501066098080938,0.26470588235276415,0.22953865207968072,0.4393997691419788,0.4166666666666667,0.5271317829457366,0.5433581883457603,0
2821,-0.0006,0.0001,0.4909638554216948,0.45018530630041503,0.5822079675894667,1.0,0.5120772946859886,0.31818181818194347,0.22332405994795076,0.42261904761904817,0.4648187633262212,0.30882352941189256,0.25771493446176374,0.48518661023470944,0.5,0.4651162790697688,0.3702016017674634,0
2839,0.0007,0.0003,0.42469879518072146,0.45737955090473,0.49240378122890055,1.0,0.4202898550724712,0.39393939393912253,0.2569774746477622,0.5773809523809518,0.4541577825159962,0.3529411764703522,0.25699246568273426,0.5282801077337428,0.4166666666666667,0.45736434108526874,0.4025131179232247,0
2841,-0.0021,0.0001,0.5722891566265101,0.3889252234575997,0.5438892640108038,1.0,0.5152979066022498,0.39393939393912253,0.2591761644081489,0.5119047619047616,0.4179104477611828,0.30882352941189256,0.26973887914129685,0.5990765679107398,0.5833333333333334,0.565891472868215,0.4647887323943624,0
2857,0.0017,-0.0003,0.46385542168674493,0.558098975365164,0.5695476029709656,1.0,0.4363929146537772,0.37878787878796233,0.29570133716234165,0.5416666666666647,0.437100213219612,0.4117647058820776,0.31860873155124764,0.6371681415929253,0.5833333333333334,0.3410852713178279,0.3765534382767149,0
2864,0.0034,0.0,0.563253012048205,0.5711794201002829,0.8205604321404438,1.0,0.3349436392914578,0.36363636363611307,0.3552005743516093,0.601190476190475,0.3987206823027536,0.4264705882353433,0.3567447621013531,0.6183147364370922,0.5,0.3333333333333333,0.37600110466721604,0
2888,0.0011,-0.0002,0.6867469879518122,0.586439938957925,0.7655300472653596,1.0,0.23188405797100786,0.42424242424213193,0.48465404289688563,0.8749999999999994,0.3987206823027536,0.5147058823529314,0.4966456806688039,0.7649095806079272,0.75,0.17054263565891395,0.12178956089477627,1
3028,-0.002,0.0005,0.5271084337349499,0.4109439720950531,0.37727886563132856,1.0,0.49758454106281325,0.2727272727270848,0.16961321008705463,0.3630952380952378,0.7249466950959531,0.2500000000001672,0.19754360615130925,0.46710273181993567,0.4166666666666667,0.5736434108527151,0.5883733775200197,0
3039,-0.0002,-0.0004,0.3795180722891612,0.38325703073904255,0.4616812964213353,1.0,0.558776167471831,0.2272727272729152,0.16019025397110578,0.3452380952380943,0.584221748400838,0.3823529411762149,0.20543915780782565,0.4632550981146597,0.3333333333333333,0.5581395348837204,0.5229218447942539,0
3059,-0.0035,0.0005,0.5572289156626339,0.5404403749727469,0.5822079675894667,1.0,0.4122383252817999,0.31818181818194347,0.18854886475814558,0.48809523809523836,0.6055437100213121,0.3823529411762149,0.16219424089173462,0.4674874951904619,0.3333333333333333,0.41860465116279033,0.52941176470588,0
3069,0.0033,-0.0003,0.4969879518072316,0.5607150643121858,0.5546927751519226,1.0,0.39452495974234497,0.40909090909097173,0.14035717490801658,0.5238095238095212,0.4562899786780412,0.44117647058794024,0.15476313345030823,0.5452096960369378,0.5,0.3720930232558118,0.5330019331676323,0
3095,-0.0002,0.0001,0.7349397590361408,0.6154349247874416,0.8688386225523298,1.0,0.2801932367149808,0.6515151515150471,0.08166561967154573,0.8630952380952357,0.2089552238805793,0.6323529411763821,0.11585302920838454,0.8203155059638341,0.6666666666666666,0.22480620155038708,0.1978735156034245,1
3176,0.0011,-0.0004,0.5210843373494131,0.4946588183998255,0.5584064821066833,1.0,0.44605475040257914,0.34848484848495287,0.16059409494750418,0.3988095238095249,0.6204690831556513,0.29411764705862686,0.2006915058313571,0.6225471335128945,0.5,0.47286821705426346,0.5504004418668854,0
3205,0.0001,0.0003,0.370481927710856,0.3418356224111625,0.5960499662390266,1.0,0.386473429951692,0.40909090909097173,0.1637799515390824,0.428571428571428,0.5330490405117339,0.3676470588236179,0.1824233667045124,0.5859946133128138,0.5,0.34883720930232803,0.48605357636012214,0
3295,0.0035,0.0002,0.921686746987953,0.575757575757576,0.7226536124240368,1.0,0.24315619967794036,0.5,0.18190792425738475,0.7440476190476192,0.16844349680170012,0.5735294117646567,0.1579110331303561,0.7945363601385153,0.6666666666666666,0.1472868217054247,0.3314001657000808,0
3304,0.0012,-0.0002,0.7228915662650672,0.6633965554828861,0.800641458474005,1.0,0.21256038647342235,0.5303030303030094,0.17594005205061852,0.8511904761904762,0.15991471215352013,0.5588235294120597,0.16673547321705254,0.7729896113889986,0.75,0.16279069767441937,0.35390776028721294,1
3372,0.0044,0.0001,0.4548192771084397,0.41595814257684494,0.2959149223497632,1.0,0.7954911433172307,0.21212121212106597,0.1949205779413102,0.16666666666666738,0.7249466950959531,0.1764705882351761,0.22959025699246954,0.33012697191227686,0.25,0.7131782945736452,0.7539353769676879,0
3396,-0.0003,0.0004,0.31325301204818784,0.26880313930673416,0.3212356515867652,1.0,0.7037037037037132,0.19696969696990577,0.1868886296329513,0.27976190476190416,0.6929637526652539,0.29411764705862686,0.21994013830117068,0.26933435936898914,0.4166666666666667,0.604651162790699,0.7665009665838162,0
3397,-0.0014,-0.0002,0.22891566265060406,0.3448877261826879,0.40681971640783093,1.0,0.6956521739130419,0.21212121212106597,0.20393969308086066,0.1547619047619036,0.7356076759061781,0.2205882352943045,0.24538136030550234,0.33666794921123644,0.3333333333333333,0.7286821705426344,0.759044462855562,0
3423,-0.0029,-0.0004,0.3584337349397481,0.27686941356006134,0.20425388251181478,1.0,0.5990338164251326,0.1363636363631979,0.2416763887642486,0.1904761904761907,0.7356076759061781,0.1911764705884418,0.2526060480957828,0.31935359753751513,0.3333333333333333,0.6124031007751936,0.6121237227285243,0
3433,0.0019,-0.0001,0.17168674698793593,0.43230869849574616,0.21927751519243766,1.0,0.669887278582934,0.2424242424240754,0.20860629991923027,0.27976190476190416,0.6695095948827348,0.2205882352943045,0.25859221797915494,0.35552135436706267,0.3333333333333333,0.6201550387596881,0.5365921016293848,0
3455,0.0027,0.0003,0.385542168674698,0.3158927403531714,0.3330519918973669,1.0,0.7648953301127309,0.19696969696990577,0.23808669119627196,0.2559523809523808,0.7931769722814415,0.2500000000001672,0.2935803488492125,0.24894190073105116,0.4166666666666667,0.5968992248061988,0.5941728804197725,0
3565,0.0031,-0.0004,0.8012048192771142,0.5642031829082198,0.6574949358541533,1.0,0.34782608695652095,0.2575757575759246,0.549448083998925,0.6071428571428549,0.40938166311300284,0.3235294117644895,0.5824646506347406,0.6002308580223185,0.75,0.3410852713178279,0.11612814139740324,0
3573,0.0026,-0.0002,0.7590361445783224,0.6810551558752982,0.8207292370020237,1.0,0.378421900161039,0.42424242424213193,0.6300816656196703,0.7678571428571425,0.3944562899786636,0.48529411764706865,0.6519764681597751,0.6379376683339778,0.75,0.2713178294573656,0.16031483015741435,0
3580,-0.0006,-0.0004,0.8313253012048325,0.6274253324613015,0.8475692099932483,1.0,0.2673107890499177,0.36363636363611307,0.6776451583954054,0.7202380952380959,0.32622601279317526,0.3529411764703522,0.7137991536794344,0.7395151981531346,0.75,0.2790697674418602,0.2174813587406779,1
3594,0.0003,-0.0001,0.15963855421686232,0.2548506649226079,0.2282241728561779,1.0,0.7359098228663435,0.19696969696990577,0.15628645786592407,0.2321428571428575,0.7462686567164273,0.2205882352943045,0.21194137681907665,0.4724894190073097,0.3333333333333333,0.8062015503875968,0.7521402927368117,0
3645,-0.0006,0.0003,0.2138554216867278,0.4593416176149963,0.31448345712356696,1.0,0.6956521739130419,0.2272727272729152,0.16714529300906356,0.214285714285714,0.7228144989339081,0.14705882352931343,0.21921766952214122,0.22854944209311318,0.4166666666666667,0.5968992248061988,0.7823805578569425,0
3671,0.004,-0.0,0.3825301204819296,0.46282973621103035,0.3057056043214027,1.0,0.7053140096618438,0.16666666666689633,0.18226689401418242,0.26785714285714035,0.7100213219616139,0.23529411764690147,0.2429043244916951,0.21777606771835825,0.3333333333333333,0.658914728682172,0.7093344380005526,0
3688,-0.0033,-0.0002,0.385542168674698,0.4329627207325066,0.45425388251181764,1.0,0.6264090177133711,0.19696969696990577,0.2101319213856224,0.2321428571428575,0.6695095948827348,0.1911764705884418,0.27169986582722994,0.3405155829165056,0.5,0.7131782945736452,0.5446009389671328,0
3765,-0.0001,-0.0002,0.5572289156626339,0.6590364072378447,0.6012829169480062,1.0,0.386473429951692,0.34848484848495287,0.7045678901552546,0.464285714285715,0.5053304904051004,0.39705882352948063,0.7419754360615127,0.6152366294728756,0.5833333333333334,0.39534883720930103,0.360950013808338,0
3775,-0.0029,-0.0001,0.8192771084337246,0.6531502071070407,0.7736326806212005,1.0,0.2544283413848546,0.8181818181819435,0.9099883334829065,0.6904761904761886,0.15991471215352013,0.7499999999998328,0.9420992878522069,0.7245094267025776,0.8333333333333334,0.2790697674418602,0.1880695940347954,1
3783,-0.0005,-0.0002,0.43072289156625826,0.4139960758665786,0.41998649561107537,1.0,0.5764895330112676,0.31818181818194347,0.13174190074486453,0.37499999999999734,0.42857142857143204,0.3382352941177552,0.15564041696769948,0.4401692958830313,0.4166666666666667,0.4418604651162796,0.5611709472521376,0
3912,-0.001,-0.0002,0.6234939759036072,0.5114453891432303,0.773126266036461,1.0,0.386473429951692,0.5606060606060188,0.11464596607736258,0.565476190476188,0.19829424307035431,0.5147058823529314,0.08695427804727208,0.49942285494421407,0.5833333333333334,0.23255813953488166,0.24178403755868128,0
3917,-0.0008,-0.0,0.7349397590361408,0.46479180292129674,0.5744429439567854,1.0,0.24315619967794036,0.5151515151511602,0.09086421968949092,0.6607142857142855,0.26439232409379765,0.5735294117646567,0.10336464031376139,0.5594459407464425,0.6666666666666666,0.3333333333333333,0.5185031759182532,0
3933,-0.0009,0.0004,0.6415662650602519,0.7529976019184625,0.8730587440918302,1.0,0.15942028985507592,0.6060606060608775,0.13533159831284114,0.8214285714285688,0.11300639658848174,0.6617647058822448,0.08876044999484338,0.8056944978838032,0.6666666666666666,0.10852713178294625,0.06393261529963917,1
3938,-0.0009,-0.0003,0.4036144578313084,0.31981687377370904,0.41610398379473473,1.0,0.5169082125603804,0.2424242424240754,0.14538275150318383,0.4166666666666642,0.5948827292110872,0.30882352941189256,0.1840747239137172,0.3547518276260102,0.3333333333333333,0.5736434108527151,0.5255454294393783,0
3968,0.0008,-0.0,0.44277108433733187,0.47874427730542796,0.43534773801485416,1.0,0.6070853462157856,0.2272727272729152,0.17531185497621649,0.40476190476190466,0.47547974413644617,0.29411764705862686,0.21054804417380657,0.44440169295883347,0.4166666666666667,0.5348837209302312,0.4823253244959951,0
4005,-0.0006,0.0003,0.4578313253012081,0.42860257248746525,0.28004726536124097,1.0,0.6264090177133711,0.2727272727270848,0.1606389661671049,0.45833333333333104,0.6652452025586205,0.26470588235276415,0.1954278047270144,0.55867641400539,0.25,0.5348837209302312,0.4371720519193561,0
4087,-0.0032,-0.0001,0.3524096385542113,0.41486810551558584,0.41981769074949166,1.0,0.49758454106281325,0.31818181818194347,0.185093780848963,0.5595238095238083,0.49893390191896536,0.3382352941177552,0.23407988440499866,0.4828780300115452,0.4166666666666667,0.48062015503875805,0.42419221209610364,0
