,os_1,os_2,sm_2,sm_3,sm_4,sm_6,sm_7,sm_8,sm_9,sm_11,sm_12,sm_13,sm_14,sm_15,sm_17,sm_20,sm_21,fault?
1032,0.0002,-0.0004,0.1897590361445806,0.4002616088947042,0.3580351114112092,1.0,0.6924315619967807,0.2727272727270848,0.2702593556492839,0.36904761904761757,0.6268656716417863,0.2205882352943045,0.3318711941376844,0.3055021161985367,0.3333333333333333,0.5891472868217043,0.6826843413421694,0
1078,-0.0011,-0.0001,0.4548192771084397,0.616088947024197,0.5032072923700193,1.0,0.47504025764894825,0.30303030303009426,0.3678542582787371,0.565476190476188,0.4797441364605604,0.4117647058820776,0.4415316338115415,0.6637168141592966,0.3333333333333333,0.32558139534883873,0.5150510908588756,0
1115,0.0022,0.0003,0.677710843373507,0.5720514497492902,0.8185347738014855,1.0,0.1481481481481434,0.42424242424213193,0.6071973436237968,0.8392857142857124,0.24946695095948268,0.4117647058820776,0.5821550211580171,0.7541362062331655,0.75,0.24031007751938177,0.18696492681579277,1
1161,-0.0001,0.0004,0.5210843373494131,0.3553520819707851,0.3529709655638096,1.0,0.566827697262484,0.33333333333310367,0.09315265188907908,0.38690476190476114,0.5970149253731322,0.39705882352948063,0.1092476003715559,0.6848787995382871,0.5,0.7131782945736452,0.44476663904998487,0
1199,-0.0003,0.0002,0.5813253012048154,0.29801613254850745,0.46252532072923846,1.0,0.5426731078905067,0.34848484848495287,0.08328098357713928,0.4821428571428544,0.47547974413644617,0.4264705882353433,0.11275673444112082,0.40092343208926706,0.3333333333333333,0.5968992248061988,0.5897542115437718,0
1237,0.0009,0.0005,0.47891566265058694,0.6418138216699363,0.5607697501688053,1.0,0.5233494363929212,0.42424242424213193,0.09072960603069691,0.47619047619047455,0.5565031982942288,0.39705882352948063,0.10336464031376139,0.5621392843401329,0.5,0.5038759689922473,0.5760839547086409,0
1303,0.0014,-0.0004,0.6807228915662754,0.6450839328537186,0.8890952059419323,1.0,0.1368760064412292,0.6666666666668963,0.027954769810641423,0.8095238095238093,0.061833688699353365,0.6764705882355104,0.01486221488285743,0.8114659484417104,0.75,0.2170542635658925,0.08768296050814374,1
1366,0.0008,-0.0002,0.3463855421686745,0.15696533682145253,0.3089128966914239,0.0,0.7713365539452534,0.19696969696990577,0.18127972718298271,0.1904761904761907,0.6673773987206898,0.1911764705884418,0.2677778924553638,0.35513659099653644,0.25,0.8294573643410861,0.6223418945042776,0
1376,-0.0004,-0.0004,0.27409638554216437,0.37846086766950254,0.3286630654962867,1.0,0.7310789049919517,0.19696969696990577,0.20129229112447486,0.16071428571428337,0.6567164179104406,0.26470588235276415,0.26808752193209207,0.32550981146594843,0.3333333333333333,0.7829457364341075,0.7312896989781811,0
1562,0.0043,-0.0001,0.8855421686746979,0.6167429692609525,0.8911208642808905,1.0,0.3413848631239985,0.43939393939398114,0.24324688145024143,0.6666666666666653,0.08742004264391756,0.5294117647055283,0.2364021054804441,0.7360523278183917,0.6666666666666666,0.24806201550387635,0.22838994752830472,1
1588,0.0015,0.0002,0.30722891566265104,0.41225201656856403,0.3956785955435525,1.0,0.5185185185185294,0.2575757575759246,0.10881270752939036,0.3154761904761912,0.6801705756929597,0.4117647058820776,0.11528537516771686,0.31050404001539134,0.5,0.5736434108527151,0.5468102734051331,0
1712,0.0026,-0.0003,0.8012048192771142,0.6932635709614099,0.8450371370695465,1.0,0.19806763285024695,0.5606060606060188,0.10962038948218715,0.8273809523809529,0.18763326226012933,0.5588235294120597,0.110073278976163,0.8695652173913077,0.5,0.07751937984496239,0.21651477492405,1
1851,-0.0045,-0.0003,0.43975903614456346,0.4955308480488328,0.3933153274814306,1.0,0.7149758454106274,0.21212121212106597,0.35143139190522976,0.18452380952380668,0.7398720682302681,0.11764705882345074,0.3841985757044113,0.36283185840708154,0.4166666666666667,0.5116279069767419,0.6495443247721597,0
1913,-0.0016,0.0004,0.8524096385542113,0.5301940265969015,0.7795408507765034,1.0,0.39452495974234497,0.9090909090909717,0.9783272009333217,0.7499999999999989,0.33901918976544526,1.0,0.978893590669831,0.7337437475952275,0.9166666666666666,0.24031007751938177,0.18530792598729623,1
1963,0.001,0.0005,0.1987951807228858,0.31240462175713735,0.3080688723835246,1.0,0.7407407407407536,0.15151515151504713,0.14103024320201116,0.06547619047619015,0.695095948827299,0.23529411764690147,0.20961915574363119,0.29357445171219626,0.3333333333333333,0.7286821705426344,0.5382491024578813,0
1980,-0.002,0.0002,0.24999999999998287,0.39677349029867015,0.42454422687373544,0.0,0.8309178743961405,0.19696969696990577,0.14125459930000664,0.1785714285714269,0.7910447761193965,0.2205882352943045,0.18371348952420483,0.1977683724509465,0.16666666666666666,0.7829457364341075,0.5702844518088931,0
2042,-0.001,-0.0,0.3584337349397481,0.3736647045999576,0.45273463875759506,1.0,0.6634460547504115,0.15151515151504713,0.19204881988692893,0.40476190476190466,0.7228144989339081,0.2205882352943045,0.2282485292599883,0.46979607541361923,0.5,0.4883720930232581,0.7260425296879321,0
2135,0.0002,-0.0003,0.7379518072289093,0.6134728580771752,0.9122214719783922,1.0,0.4589371980676422,0.4848484848481508,0.42048819886924843,0.7380952380952394,0.28358208955222686,0.4117647058820776,0.43146867581794146,0.7348980377068131,0.8333333333333334,0.2868217054263548,0.3441038387185838,1
2286,-0.0018,-0.0001,0.5060240963855368,0.39590146064966286,0.39196488858879175,1.0,0.682769726247997,0.2424242424240754,0.19070268329893156,0.20238095238095022,0.6929637526652539,0.2500000000001672,0.2105996490865954,0.35282801077337905,0.5,0.6744186046511612,0.6152996409831525,0
2369,0.0016,-0.0,0.7349397590361408,0.4741661216481348,0.6372383524645509,1.0,0.2962962962963051,0.42424242424213193,0.5550121152292927,0.6488095238095217,0.4626865671641762,0.3676470588236179,0.5637836722055994,0.7306656406310108,0.75,0.32558139534883873,0.17481358740679354,0
2375,0.0002,0.0001,0.6957831325301174,0.6032265097013298,0.8462187711006094,1.0,0.35104669887278217,0.43939393939398114,0.6010051153190351,0.7976190476190456,0.2665245202558669,0.4117647058820776,0.6102796986273159,0.7256637168141631,0.75,0.10852713178294625,0.2231427782380558,1
2407,0.0015,-0.0001,0.47590361445781854,0.5604970568999339,0.43804861580013577,1.0,0.47504025764894825,0.2424242424240754,0.1195818002333284,0.3988095238095249,0.5565031982942288,0.3235294117644895,0.13159252760862852,0.47287418237784273,0.4166666666666667,0.434108527131785,0.34741784037558676,0
2436,-0.0017,-0.0004,0.4939759036144632,0.40919991279703366,0.40783254557731397,1.0,0.5008051529790745,0.31818181818194347,0.07960154356995304,0.47619047619047455,0.441364605543702,0.39705882352948063,0.14206832490453447,0.36283185840708154,0.5,0.4263565891472849,0.5991438829052719,0
2545,0.0002,-0.0001,0.6325301204819125,0.6697187704381937,0.8894328156650919,1.0,0.20128824476650814,0.6363636363638869,0.12864578659247958,0.7321428571428554,0.1833688699360151,0.6029411764705194,0.11833006502219177,0.7556752597152773,0.5833333333333334,0.38759689922480645,0.16017674675503962,1
2708,-0.0002,-0.0004,0.9186746987951846,0.8687595378242867,0.8114449696151237,1.0,0.18357487922705323,0.37878787878796233,0.5904603787130925,0.8154761904761891,0.22814498933900848,0.4117647058820776,0.5770461347920361,0.857252789534441,0.75,0.3023255813953495,0.32435791217895577,1
2787,0.0007,-0.0001,0.5542168674698655,0.44909526923915594,0.4211681296421344,1.0,0.5893719806763307,0.2727272727270848,0.15476083639953195,0.4702380952380948,0.5309168443496646,0.3529411764703522,0.212870265249252,0.4355521354367097,0.5,0.5348837209302312,0.49696216514774894,0
2850,0.0038,0.0,0.5903614457831206,0.5583169827774158,0.6281228899392308,1.0,0.4428341384863179,0.287878787878934,0.29444494301355395,0.565476190476188,0.5031982942430554,0.3529411764703522,0.32320156878934975,0.6279338207002685,0.6666666666666666,0.3643410852713172,0.3240817453742063,0
2888,0.0011,-0.0002,0.6867469879518122,0.586439938957925,0.7655300472653596,1.0,0.23188405797100786,0.42424242424213193,0.48465404289688563,0.8749999999999994,0.3987206823027536,0.5147058823529314,0.4966456806688039,0.7649095806079272,0.75,0.17054263565891395,0.12178956089477627,1
2899,-0.0023,-0.0002,0.207831325301191,0.31218661434488554,0.1367319378798094,1.0,0.7874396135265777,0.15151515151504713,0.15081216907475767,0.1547619047619036,0.8208955223880506,0.1911764705884418,0.21534730106306393,0.27626010003847495,0.16666666666666666,0.8139534883720914,0.7075393537696765,0
3035,0.0022,0.0003,0.3945783132530032,0.4100719424460409,0.49713031735314045,1.0,0.7020933977455825,0.39393939393912253,0.12685093780849127,0.4166666666666642,0.5117270788912596,0.29411764705862686,0.19098978222726942,0.45902270103886433,0.4166666666666667,0.5271317829457366,0.5586854460093879,0
3095,-0.0002,0.0001,0.7349397590361408,0.6154349247874416,0.8688386225523298,1.0,0.2801932367149808,0.6515151515150471,0.08166561967154573,0.8630952380952357,0.2089552238805793,0.6323529411763821,0.11585302920838454,0.8203155059638341,0.6666666666666666,0.22480620155038708,0.1978735156034245,1
3125,-0.0019,-0.0004,0.40963855421687945,0.36058425986483367,0.4128966914247136,1.0,0.4685990338164258,0.2727272727270848,0.14919680516916412,0.36904761904761757,0.5202558635394395,0.3235294117644895,0.18737743833213152,0.5225086571758356,0.4166666666666667,0.3643410852713172,0.7202430267881795,0
3144,0.0016,-0.0005,0.6746987951807386,0.5325921081316765,0.4502025658338972,1.0,0.574879227053137,0.34848484848495287,0.19025397110293246,0.4940476190476181,0.562899786780388,0.4117647058820776,0.19145422644235943,0.5378991919969258,0.5,0.5038759689922473,0.5729080364540176,0
3204,-0.0021,0.0002,0.5271084337349499,0.32068890342271633,0.5472653612424049,1.0,0.4074074074074081,0.36363636363611307,0.17401058960782803,0.5238095238095212,0.4243070362473178,0.44117647058794024,0.1587367117349585,0.4944209311273594,0.4166666666666667,0.4883720930232581,0.5715272024302656,0
3259,-0.003,0.0003,0.5030120481927685,0.2818835840418581,0.5774814314652267,1.0,0.2866344605475032,0.42424242424213193,0.1806964013281896,0.48809523809523836,0.30916844349679107,0.455882352941206,0.19599545876767738,0.5690650250096188,0.5,0.41860465116279033,0.4431096382214834,0
3287,0.0008,0.0005,0.6536144578313255,0.5818617833006319,0.8112761647535438,1.0,0.35104669887278217,0.575757575757868,0.17279906667863285,0.7083333333333321,0.20682302771853428,0.6470588235296478,0.17767571472804383,0.6602539438245469,0.75,0.22480620155038708,0.33996133664733263,0
3304,0.0012,-0.0002,0.7228915662650672,0.6633965554828861,0.800641458474005,1.0,0.21256038647342235,0.5303030303030094,0.17594005205061852,0.8511904761904762,0.15991471215352013,0.5588235294120597,0.16673547321705254,0.7729896113889986,0.75,0.16279069767441937,0.35390776028721294,1
3348,0.0042,0.0005,0.1867469879518122,0.26596904294746054,0.2606347062795417,1.0,0.7648953301127309,0.19696969696990577,0.19631158574890015,0.2083333333333342,0.7292110874200431,0.1323529411760477,0.2089998967901747,0.26741054251635116,0.3333333333333333,0.6976744186046505,0.7727147196906929,0
3447,0.0014,-0.0001,0.40060240963854,0.3422716372356661,0.3585415259959488,1.0,0.5410628019323761,0.18181818181805653,0.21452930090640396,0.26785714285714035,0.8102345415778257,0.26470588235276415,0.2613272783569016,0.443632166217781,0.4166666666666667,0.6434108527131774,0.5450151891742618,0
3580,-0.0006,-0.0004,0.8313253012048325,0.6274253324613015,0.8475692099932483,1.0,0.2673107890499177,0.36363636363611307,0.6776451583954054,0.7202380952380959,0.32622601279317526,0.3529411764703522,0.7137991536794344,0.7395151981531346,0.75,0.2790697674418602,0.2174813587406779,1
3775,-0.0029,-0.0001,0.8192771084337246,0.6531502071070407,0.7736326806212005,1.0,0.2544283413848546,0.8181818181819435,0.9099883334829065,0.6904761904761886,0.15991471215352013,0.7499999999998328,0.9420992878522069,0.7245094267025776,0.8333333333333334,0.2790697674418602,0.1880695940347954,1
3779,0.0014,0.0002,0.3975903614457716,0.433616742969262,0.5043889264010821,1.0,0.5378421900161149,0.34848484848495287,0.10199228215022661,0.4166666666666642,0.6204690831556513,0.3529411764703522,0.12008463205697423,0.5328972681800712,0.4166666666666667,0.519379844961242,0.526097763048882,0
3801,0.0029,-0.0004,0.3493975903614429,0.3884892086330911,0.5010128291694811,1.0,0.661835748792281,0.31818181818194347,0.11114601094857925,0.35119047619047405,0.5948827292110872,0.39705882352948063,0.12049747135927544,0.4459407464409384,0.4166666666666667,0.5581395348837204,0.5227837613918791,0
3815,-0.0002,-0.0004,0.5060240963855368,0.4848484848484838,0.4993247805536786,1.0,0.49758454106281325,0.36363636363611307,0.08404379431032717,0.40476190476190466,0.6353944562899664,0.3382352941177552,0.11502735060377745,0.33128126202385555,0.4166666666666667,0.5271317829457366,0.5059375863021249,0
3933,-0.0009,0.0004,0.6415662650602519,0.7529976019184625,0.8730587440918302,1.0,0.15942028985507592,0.6060606060608775,0.13533159831284114,0.8214285714285688,0.11300639658848174,0.6617647058822448,0.08876044999484338,0.8056944978838032,0.6666666666666666,0.10852713178294625,0.06393261529963917,1
3949,0.0023,0.0003,0.3734939759036244,0.40505777196424414,0.2979405806887253,1.0,0.5652173913043534,0.287878787878934,0.1647671183702821,0.3392857142857145,0.7121535181236589,0.3823529411762149,0.18391990917535542,0.3316660253943818,0.5,0.5348837209302312,0.561861364264016,0
3954,-0.0023,0.0004,0.41566265060241625,0.2720732504905164,0.4956110735989179,1.0,0.6714975845410646,0.2575757575759246,0.1373508031948331,0.428571428571428,0.5948827292110872,0.3382352941177552,0.1644132521416071,0.42131589072720504,0.5,0.4961240310077527,0.7347417840375586,0
3960,-0.0016,0.0003,0.5722891566265101,0.2803575321560954,0.36934503713707134,1.0,0.5475040257648985,0.30303030303009426,0.12519070268329696,0.42261904761904817,0.6353944562899664,0.39705882352948063,0.19981422231396587,0.47556752597152635,0.4166666666666667,0.5503875968992258,0.6198563932615279,0
3967,-0.0004,-0.0001,0.44277108433733187,0.5175495966862862,0.3008102633355829,1.0,0.5507246376811596,0.2575757575759246,0.18958090280893786,0.428571428571428,0.567164179104478,0.2500000000001672,0.18113324388481994,0.47325894574836896,0.4166666666666667,0.4961240310077527,0.4636840651753647,0
3970,0.0,-0.0001,0.4969879518072316,0.3049923697405706,0.43517893315327427,1.0,0.5507246376811596,0.287878787878934,0.15992102665350957,0.2857142857142839,0.5031982942430554,0.3235294117644895,0.2035297760346814,0.3955367449018862,0.5833333333333334,0.44961240310077416,0.6846175089754202,0
3982,0.0002,0.0001,0.3945783132530032,0.5393503379114878,0.4745104659014162,1.0,0.549114331723029,0.34848484848495287,0.15328008615274058,0.4107142857142844,0.5799573560767479,0.27941176470602985,0.19852409949427344,0.5167372066179285,0.4166666666666667,0.5116279069767419,0.5822977078155177,0
4099,-0.0017,-0.0003,0.4457831325301345,0.4222803575321576,0.5746117488183653,1.0,0.4508856682769709,0.40909090909097173,0.17786951449340901,0.5833333333333316,0.49893390191896536,0.3676470588236179,0.22024976777789423,0.41900731050404083,0.6666666666666666,0.48062015503875805,0.5996962165147707,0
4112,-0.0008,0.0001,0.7319277108433725,0.6261172879877905,0.5649898717083056,1.0,0.47665056360707886,0.45454545454514134,0.22112537018756406,0.5773809523809518,0.4541577825159962,0.3529411764703522,0.21581174527815394,0.5171219699884616,0.6666666666666666,0.34883720930232803,0.5091135045567482,0
4155,0.0033,0.0004,0.6957831325301174,0.5685633311532562,0.7302498311951382,1.0,0.3333333333333272,0.4696969696969906,0.21780489993718363,0.7619047619047628,0.2942430703624761,0.5882352941179224,0.2566312312932219,0.6125432858791852,0.5,0.16279069767441937,0.33526650096658256,0
4161,0.0009,0.0005,0.8493975903614429,0.46479180292129674,0.6927751519243747,1.0,0.149758454106274,0.43939393939398114,0.2327470160638996,0.678571428571429,0.28997867803836186,0.4999999999996656,0.23449272370729987,0.7014236244709491,0.5833333333333334,0.3410852713178279,0.37172051919359017,0
4164,0.0022,-0.0003,0.807228915662651,0.7043819489862625,0.8013166779203245,1.0,0.15942028985507592,0.4848484848481508,0.24118280534864875,0.9285714285714258,0.2238805970149185,0.4999999999996656,0.24016926411394376,0.5967679876875756,0.75,0.4651162790697688,0.13021264843965338,0
4167,0.0011,-0.0004,0.7981927710843458,0.597122302158274,0.8217420661715067,1.0,0.3043478260869581,0.6060606060608775,0.21955487750157124,0.7738095238095223,0.2217484008528735,0.5441176470587941,0.22375890184745917,0.8403232012312458,0.75,0.3333333333333333,0.14112123722728512,1
4362,0.0022,0.0,0.8012048192771142,0.7724002616088941,0.8539837947332868,1.0,0.31239935587761114,0.42424242424213193,0.6272099075652889,0.7083333333333321,0.3347547974413552,0.455882352941206,0.6447001754567105,0.7495190457868439,0.9166666666666666,0.23255813953488166,0.12676056338028066,1
4376,0.0004,-0.0002,0.5060240963855368,0.4242424242424239,0.64297771775827,1.0,0.682769726247997,0.33333333333310367,0.07892847527595845,0.47619047619047455,0.4669509594882662,0.3823529411762149,0.1295283310971225,0.4001539053482146,0.5,0.5581395348837204,0.36992543496271396,0
4502,-0.0012,0.0003,0.5481927710843287,0.618487028558972,0.5516542876434851,1.0,0.4492753623188403,0.39393939393912253,0.13726106075563163,0.5595238095238083,0.443496801705747,0.4117647058820776,0.12178759417896788,0.599461331281266,0.5833333333333334,0.4031007751937956,0.3612261806130874,0
4564,0.0017,-0.0001,0.7319277108433725,0.8397645519947653,0.8057056043214046,1.0,0.18840579710144503,0.6060606060608775,0.1421520236920049,0.779761904761902,0.13219616204688672,0.6176470588237851,0.15538239240376003,0.812620238553289,0.8333333333333334,0.22480620155038708,0.14125932062965985,1
4570,0.001,0.0005,0.42771084337348986,0.3998255940702005,0.38977042538824974,1.0,0.5507246376811596,0.33333333333310367,0.1465494032127783,0.37499999999999734,0.6076759061833571,0.3235294117644895,0.16719991743214258,0.4955752212389381,0.4166666666666667,0.45736434108526874,0.46534106600386616,0
4660,0.0011,-0.0002,0.47289156626505013,0.3448877261826879,0.5413571910871021,1.0,0.5265700483091824,0.30303030303009426,0.1394148792964176,0.4821428571428544,0.5074626865671696,0.3235294117644895,0.16498090618227007,0.46825702193151436,0.5,0.34883720930232803,0.575531621099142,0
4691,-0.0023,-0.0003,0.5,0.5306300414214101,0.5202565833896005,1.0,0.4396135265700567,0.43939393939398114,0.1138382841245658,0.4821428571428544,0.43496801705756705,0.4999999999996656,0.1388688203116978,0.5525202000769567,0.5833333333333334,0.45736434108526874,0.5121513394090017,0
4732,-0.0007,0.0002,0.6355421686747151,0.7220405493786796,0.8345712356515875,1.0,0.22705314009661606,0.5454545454548586,0.1688952705734593,0.7976190476190456,0.21748400852878352,0.7058823529413731,0.14444215089276874,0.7387456714120821,0.75,0.1395348837209301,0.01781275890637719,1
4770,-0.0015,-0.0002,0.43072289156625826,0.4349247874427729,0.3658001350438904,1.0,0.7342995169082129,0.21212121212106597,0.1819976666965862,0.30357142857142744,0.7441364605543581,0.29411764705862686,0.22762927030653649,0.37783762985763863,0.5,0.6434108527131774,0.722866611433304,0
4799,-0.0011,0.0001,0.5572289156626339,0.41857423152387174,0.2879810938555021,1.0,0.6247987117552405,0.18181818181805653,0.18845912231894413,0.2321428571428575,0.6375266524520113,0.2500000000001672,0.21199298173186548,0.3316660253943818,0.5833333333333334,0.5581395348837204,0.6614194973764145,0
4879,-0.0006,0.0004,0.7771084337349328,0.6603444517113557,0.8207292370020237,1.0,0.149758454106274,0.6060606060608775,0.09974872117023918,0.7976190476190456,0.1300639658848417,0.5882352941179224,0.1013520487150395,0.8176221623701436,0.8333333333333334,0.3410852713178279,0.18876001104666895,1
4923,0.0018,0.0001,0.5301204819277183,0.3666884674078895,0.36225523295070955,1.0,0.5909822866344613,0.34848484848495287,0.09189625774028318,0.4821428571428544,0.5543710021321837,0.26470588235276415,0.16167819176386045,0.48095421315890724,0.5,0.6279069767441883,0.6372549019607809,0
4995,-0.0023,-0.0,0.41265060240964785,0.39808153477218106,0.45459149223497736,1.0,0.5265700483091824,0.33333333333310367,0.1549851924975356,0.43452380952380776,0.6460554371002155,0.26470588235276415,0.1842811435648678,0.4555598307041214,0.5,0.5271317829457366,0.6645954156310377,0
5011,0.0004,0.0002,0.42168674698795305,0.41901024634837536,0.4149223497636719,1.0,0.6666666666666727,0.33333333333310367,0.15350444225074422,0.38690476190476114,0.6353944562899664,0.3823529411762149,0.16312312932191467,0.2500961908426367,0.3333333333333333,0.41085271317829575,0.4878486605909934,0
5109,-0.0046,0.0001,0.7409638554216776,0.816437758883801,0.8495948683322067,1.0,0.37520128824475946,0.36363636363611307,0.5866014538275115,0.7559523809523787,0.31343283582088105,0.455882352941206,0.5649189802869253,0.6637168141592966,0.8333333333333334,0.18604651162790864,0.19428334714167217,1
5216,0.0039,-0.0004,0.2891566265060064,0.4480052321778919,0.4242066171505757,1.0,0.536231884057966,0.37878787878796233,0.14188279637440868,0.4702380952380948,0.5074626865671696,0.3823529411762149,0.18809990711116098,0.541746825702195,0.5,0.7054263565891451,0.4681027340513653,0
5308,-0.0005,0.0003,0.692771084337349,0.6149989099629379,0.8482444294395677,1.0,0.31239935587761114,0.43939393939398114,0.6182356636453392,0.7142857142857119,0.10874200426439176,0.47058823529380295,0.6320569718237209,0.807233551365915,0.8333333333333334,0.10077519379845166,0.12772714719690365,1
5464,0.0003,0.0004,0.7680722891566275,0.7719642467843905,0.7901755570560421,1.0,0.2673107890499177,0.40909090909097173,0.5358072332405974,0.8392857142857124,0.1577825159914509,0.39705882352948063,0.5683249045309127,0.7733743747595248,0.75,0.39534883720930103,0.252692626346313,1
5533,-0.0012,0.0002,0.3373493975903693,0.20405493786788975,0.14702903443619236,1.0,0.7198067632850375,0.18181818181805653,0.24445840437942842,0.23809523809523728,0.6503198294243056,0.1911764705884418,0.23624729074208234,0.3189688341669889,0.25,0.5426356589147312,0.8476940071803337,0
5600,0.0023,0.0005,0.629518072289144,0.4244604316546758,0.595712356515867,1.0,0.5378421900161149,0.33333333333310367,0.21740105896078524,0.5297619047619052,0.5053304904051004,0.3382352941177552,0.30003096294767473,0.4174682570219359,0.4166666666666667,0.5038759689922473,0.4520850593758594,0
5629,-0.0036,-0.0004,0.8433734939759061,0.64464791802921,0.8325455773126254,1.0,0.31078904991948053,0.43939393939398114,0.29431032935475177,0.7083333333333321,0.13219616204688672,0.47058823529380295,0.3411600784394709,0.7933820700269365,0.6666666666666666,0.17829457364340856,0.3543220104943371,1
5792,-0.0018,-0.0003,0.8343373493976008,0.6080226727708749,0.9142471303173544,1.0,0.2882447665056338,0.5,0.09391546262227514,0.785714285714286,0.2260127931769635,0.5588235294120597,0.11064093301682598,0.920353982300886,0.6666666666666666,0.11627906976744083,0.22659486329742853,1
5891,0.0002,0.0003,0.3644578313252849,0.47852626989317615,0.24122214719783866,1.0,0.677938808373587,0.2727272727270848,0.18985013012654223,0.25000000000000105,0.6844349680170497,0.1617647058819104,0.23753741356177477,0.42708734128511217,0.4166666666666667,0.7286821705426344,0.550124275062136,0
5986,0.0003,0.0005,0.6415662650602519,0.719206453019401,1.0,1.0,0.20128824476650814,0.6363636363638869,0.12685093780849127,0.785714285714286,0.11300639658848174,0.6176470588237851,0.09428217566312551,0.7883801462100819,0.6666666666666666,0.07751937984496239,0.4119027892847248,1
6002,0.0013,-0.0,0.13253012048191246,0.3226509701329827,0.27768399729912296,1.0,0.7842190016103164,0.15151515151504713,0.12357533877771157,0.11309523809523676,0.7505330490405173,0.2058823529410388,0.2193208793477142,0.2685648326279367,0.3333333333333333,0.6201550387596881,0.6948356807511735,0
6004,0.0019,0.0004,0.16566265060239913,0.40527577937650094,0.17893315327481274,1.0,0.6183574879227182,0.21212121212106597,0.1459212061383844,0.12500000000000053,0.865671641791044,0.2205882352943045,0.17659201155950202,0.333974605617546,0.4166666666666667,0.6821705426356613,0.9457332228666103,0
6184,0.0009,0.0001,0.3825301204819296,0.41770220187486445,0.5977380148548291,1.0,0.40096618357488567,0.40909090909097173,0.1408058871040157,0.4166666666666642,0.5010660980810103,0.44117647058794024,0.1937764475178049,0.5894574836475567,0.5833333333333334,0.3333333333333333,0.4217067108533539,0
6220,0.0023,-0.0001,0.6897590361445806,0.626771310224546,0.7344699527346384,1.0,0.1626409017713371,0.6666666666668963,0.09301803823027689,0.8749999999999994,0.25373134328357266,0.6911764705881075,0.08783156156466332,0.6240861869949994,0.75,0.24806201550387635,0.18945042805854742,1
6232,-0.0026,0.0005,0.4518072289156713,0.40789186832352275,0.34149223497636755,1.0,0.5555555555555515,0.36363636363611307,0.13174190074486453,0.35714285714285804,0.48187633262260543,0.3235294117644895,0.1691092992052868,0.530588687956907,0.4166666666666667,0.5581395348837204,0.5898922949461465,0
