,tp1,tp2,tp3,tp4,tp5,tp6,tp7,tp8,tp9,tp10,tp11,tp12,label
17,0.09698197927519618,0.04345688944153478,0.2436067212824381,0.226335034001289,6.627356583539065e-05,2.675077827983951e-06,0.039240506329113925,0.8433729169156327,0.04031554102764237,0.0024431958709098967,0.020580751786878192,0.7670139141488559,4
18,0.03569119792256451,0.03938236085005727,0.10859582801440715,0.10983676769283687,7.26174909074938e-05,3.0281639907243344e-06,0.04050632911392405,0.721794283032356,0.0425076935400724,0.002058412815480816,0.042712145249087424,0.8890905023553443,2
19,0.08969507321697208,0.0399443223198297,0.04439193390489544,0.04480957847365704,8.756407816058828e-05,3.838225260365728e-06,0.043037974683544304,0.9767230945282387,0.04308543261518322,0.0021075494382074636,0.08008564161788773,0.9426996580598128,8
20,0.04355488623319802,0.048829275237924345,0.24337611626506872,0.22741683143781904,0.00010244163133643805,4.786222021034138e-06,0.04556962025316456,0.8351048181662291,0.04669373750001775,0.0030068403997403764,0.025158828034399134,0.8114744433306679,4
21,0.04099052696470521,0.04534861464282635,0.05232869309063828,0.052264950214302455,0.00012932735680318855,6.537047277053997e-06,0.049367088607594936,0.9650857731812047,0.04948937798629566,0.0026368965265221576,0.08531900298812811,0.9713026119208973,3
22,0.03868297988559089,0.04722198618896411,0.0986682986021401,0.0904882095672695,0.00013922082333424595,7.21591768380613e-06,0.05063291139240506,0.9471805073829831,0.050889218628791935,0.0028331621166187777,0.06312493315090459,0.9586016934195821,1
23,0.044970193806920244,0.047855422019689495,0.05385607963023803,0.05374910557801301,0.0001497044829029335,7.945744581575369e-06,0.05189873417721519,0.9635556380230358,0.05202707525836605,0.002900849829296421,0.08925155065575432,0.973490403443453,3
24,0.06869479560599816,0.08686648563972087,0.8266873375243142,0.7244256615820653,0.0001728826073711957,9.595281394104407e-06,0.05443037974683544,0.5397753104014096,0.057791771380287016,0.008608031601022543,0.0073679279797588025,0.505046258858923,7
25,0.059591361476348734,0.057630487951775534,0.23792752406382633,0.2259643381798698,0.00018419213562768862,1.0470715666376912e-05,0.05569620253164557,0.8152130611100338,0.05694977153632523,0.004048557011216599,0.033193255687294844,0.863630893846019,4
26,0.0677832475545324,0.08787397745762592,0.8133864126101487,0.7172576292176717,0.00019740884097046386,1.1456421781553892e-05,0.056962025316455694,0.5827264727359741,0.059989525418675325,0.008795279583678,0.007989668762949402,0.5303222189055734,7
27,0.05193634126491704,0.08146430022392227,0.2849473321650491,0.3537038423844912,0.00023914109865948608,1.4788581551798167e-05,0.060759493670886074,0.0,0.06823195098802058,0.007639120083986269,0.031017557820355906,0.638925076745324,9
28,0.05512432758248595,0.05902301179091826,0.042507860053640906,0.04842699774007776,0.0002679775034845046,1.7275972165697048e-05,0.06329113924050633,0.918940118148007,0.0637350595215725,0.0042276687171087035,0.1182483743076114,0.983359299701436,2
29,0.05613215908209286,0.06636043913790214,0.2436592759502726,0.2299798423902727,0.0002855412645488003,1.8688891196355653e-05,0.06455696202531645,0.7839660905116381,0.06602958480021096,0.005233632750040219,0.04007494108368882,0.8829245467521393,9
30,0.04806930282573362,0.07363821135534392,0.37149775981170324,0.3556693983753653,0.0003014189861215166,2.0159219459075232e-05,0.06582278481012659,0.6577567844391664,0.0682571266957491,0.006336739987448023,0.02592124115106034,0.8015704732835908,6
31,0.05934864401022389,0.06605463550418804,0.11443808889856905,0.10666375168421673,0.0003547668557836447,2.5115064894278755e-05,0.06962025316455696,0.9419726789499171,0.06987404427972137,0.005189449391439487,0.0830212749074669,0.9736724412333445,1
32,0.10298326735951323,0.0836577124720906,0.45991527352227846,0.4377469637515569,0.00039485528497926843,2.8899149243010947e-05,0.07215189873417721,0.5703109023736389,0.07524043033031236,0.008023280216558341,0.023162681533192103,0.7737784986180679,6
33,0.06311625799513092,0.06911354616647954,0.04743323598675923,0.053879172969332055,0.0004149124029961425,3.0945383298149604e-05,0.07341772151898734,0.9362548054641283,0.07370674755795036,0.005638218260679252,0.13311138801499367,0.9870527700003774,2
34,0.06765088285642328,0.07167176177194198,0.05363687193564513,0.05799532297153138,0.00045858692859077044,3.53592808761995e-05,0.0759493670886076,0.9681191990210833,0.07598923095995405,0.006027643122237353,0.1333827902050516,0.98727463380773,3
35,0.06794734690077282,0.07813216580686728,0.26344846126215193,0.25112294511814126,0.00048155416361588834,3.7737299947091336e-05,0.07721518987341772,0.821279912789791,0.07837443512168694,0.007069079707857141,0.0455551380145486,0.9130128617622815,4
36,0.12956636138977665,0.07367928431225554,0.004413733750854223,0.015493824204711161,0.0005049140619649849,4.0206267248397526e-05,0.07848101265822785,0.9933115876269467,0.07832270439745723,0.00633870726584923,0.21311193543600537,0.9958247711527692,0
37,0.13544741636266838,0.07494536272862042,0.004154195033483535,0.015524780929238587,0.0005293284266362139,4.2819106209394325e-05,0.07974683544303797,0.9947940707817987,0.0795743763838121,0.006540885780491097,0.21675894757977848,0.9959896085752755,0
38,0.4382620866636338,0.08634424692797796,0.14710058356396744,0.18918509245106369,0.0005804351246018345,4.83216123983288e-05,0.08227848101265822,0.36320576649166103,0.08692722122340854,0.008463224065825193,0.07011739450280026,0.8794134415442086,9
39,0.06944412089165453,0.0797696597469334,0.11327057073073608,0.1077853821325517,0.0006076172578472824,5.1465173896318714e-05,0.08354430379746836,0.9501602442699435,0.08370449038652955,0.007346068120409594,0.10237137406414128,0.9818987891818565,1
40,0.06792037384801411,0.08097262989521047,0.10963479993870494,0.10474947277463914,0.0006352448186534204,5.460870993994232e-05,0.08481012658227848,0.9481469085355109,0.08498287876931565,0.007553049536590411,0.10628735041596882,0.9831257686515926,1
41,0.06881226983778968,0.08538345860825373,0.06653375226089715,0.085260627645909,0.0007233520561765102,6.490608364492328e-05,0.08860759493670886,0.7366929674671581,0.09038789643676583,0.008336104471408888,0.12944863104836687,0.9760151728726632,5
42,0.07199209328215292,0.08589102135963853,0.038558299721159504,0.04817597760017611,0.0007551110379219236,6.864813962719889e-05,0.08987341772151898,0.9664307678766378,0.0898951532413166,0.008428529669782109,0.17668862258071164,0.9863136147450565,8
43,0.07827721418885321,0.08821247530889553,0.071228618440098,0.0748952312052409,0.0008187185855492293,7.658591483814149e-05,0.09240506329113925,0.9528715363923129,0.09252478150762236,0.008858116404350122,0.14507912304651766,0.9895517127649724,3
44,0.08015787030205437,0.09336501818342827,0.2530396895793713,0.24410033863950295,0.000852428709202021,8.081122384213018e-05,0.09367088607594937,0.8264608967463978,0.0947538620719913,0.00985019663786862,0.05981209858793304,0.942384054509959,4
45,0.07050924653721875,0.09115055164870903,0.12170250470610289,0.11595763655869977,0.0008869121848380887,8.521448442163672e-05,0.0949367088607595,0.9496501992172206,0.0950754035978714,0.009417836228698599,0.11286091295108513,0.984928398923969,1
46,0.08130233966626908,0.09209985484208333,0.06288840394128452,0.07406299259974951,0.0009223548018744553,8.978200159189465e-05,0.09620253164556962,0.9113431313100809,0.09663116268188751,0.009601662802257861,0.1529749277775225,0.9891007043390568,2
47,0.0867634670162571,0.10652898877677616,0.2562316192664229,0.3095996217879403,0.0009978394180096563,9.95191591295861e-05,0.09873417721518987,0.21831270480365342,0.10445357192018226,0.012622652250922396,0.05468967513950266,0.8613463926325703,9
48,0.302758530972083,0.09712346706981728,0.09205873060830766,0.1109530025057302,0.0010333264257581189,0.00010443965022049518,0.1,0.7634300660204244,0.10155057646634101,0.010584061592085737,0.12510404990343227,0.9753421240804107,5
49,0.08376937087219131,0.0997426002789769,0.037262727955400365,0.04956001937985915,0.0011562541134114493,0.00012122617800328368,0.10379746835443038,0.9785011040215074,0.10369592571573896,0.011150644423125414,0.20410714679828296,0.9898088384956351,8
50,0.08733155047238106,0.10226224482480341,0.03742258670688634,0.04971425699779306,0.001241788729967182,0.00013333801749537225,0.10632911392405063,0.9744620032103838,0.10625279747113917,0.011686427625387644,0.20921136957105665,0.9903357524145895,8
51,0.11355389314976815,0.10973984424178866,0.11742658603151263,0.16583146675061872,0.0013314397577156361,0.00014632564166062415,0.10886075949367088,0.49286458778912745,0.11245935408042337,0.013349223922696985,0.10513261629084536,0.9388343871593748,9
52,0.14868066396030138,0.11139307229040347,0.23981007498075663,0.23569734903979228,0.0014725826500010739,0.00016751576781898073,0.11265822784810127,0.8460573645615429,0.11354912372296767,0.013729460393987689,0.07754748228254857,0.9622486167480522,4
53,0.09359886561166024,0.11250936669501375,0.05013576803115306,0.06470134488892756,0.0016261691960802389,0.00019107967113071072,0.11645569620253164,0.9308705780112629,0.11668995351331922,0.013994934116018976,0.20377066703438584,0.9904917159329126,8
54,0.10016625702225265,0.11618839907902316,0.04370446302614871,0.0568614925019213,0.0017885477483222804,0.00021694909307331248,0.12025316455696203,0.9765083914950893,0.12013017682175263,0.014874055940139044,0.22473837557554974,0.9921695211272715,8
55,0.1445974730292013,0.11812428261653163,0.003238416854397552,0.02281613851480225,0.0019012126925385079,0.00023552784863854143,0.12278481012658228,0.9970005573378575,0.12249957117467816,0.015344410664172905,0.316500166798173,0.9983001986599809,0
56,0.10759197974182258,0.12413287342302692,0.2532082438016826,0.25097269038362624,0.0020204905528136514,0.00025541683588524954,0.12531645569620253,0.8096562544829995,0.12645733199235618,0.016863931167765005,0.08321727850719081,0.9658045159935842,4
57,0.11172957828698053,0.1264450245675968,0.12070287697857772,0.16859436133289032,0.002082802679244278,0.0002658039281357516,0.12658227848101267,0.4760196788110404,0.13027011309529413,0.017466330090191187,0.12195556194835468,0.9567910294109984,9
58,0.16625764019256037,0.12450484001182537,0.010759666270674461,0.02998861841705085,0.0022071896266049633,0.0002873783185614969,0.1291139240506329,0.9965523647561582,0.1288180049076646,0.0169556013223083,0.3094586201957661,0.9982240210055269,0
59,0.10724494869291651,0.12674786385357617,0.06391125880170018,0.0890399347888086,0.0022729513325094363,0.0002988123844354498,0.13037974683544304,0.7555646344179073,0.1319227277961407,0.017546340689859864,0.1931477858870806,0.9893061318872396,5
60,0.11836244497877604,0.136295125104003,0.0696581909208346,0.08251153182018567,0.0028386183143026215,0.0004019148579234583,0.14050632911392405,0.9644146612697272,0.14043062888482893,0.020151563335634635,0.21830008094336095,0.9954807745658114,3
61,0.23635055087976203,0.13881777043473015,0.0649708891585427,0.07959383381518055,0.0029920119157562574,0.00043113141821987254,0.14303797468354432,0.968280265879838,0.1429270898322342,0.020858794727304952,0.22721974864895633,0.9957519469271565,3
62,0.18000680947286699,0.14244245305794742,0.23903303755634933,0.241314656014622,0.0030722333254225723,0.00044660106229955226,0.14430379746835442,0.8333599271963872,0.14522120479918446,0.021919562669920147,0.1019215785121385,0.9764474971630938,4
63,0.13223340975220535,0.15313797171183413,0.3093199551597776,0.38008143060815114,0.0031556200230294434,0.0004625197581083928,0.14556962025316456,0.19287756335865364,0.15137901977816534,0.025186520255025692,0.06983573619172848,0.905469167930641,9
64,0.12024207291123114,0.1458811610199047,0.0931709529324053,0.11552743853801953,0.0034050829468434273,0.0005122338830008641,0.14936708860759493,0.730411359975728,0.1510599842392402,0.02294898113308483,0.18976082351042742,0.9903043360621825,5
65,0.1261454889436265,0.14637302120271758,0.05042494120676196,0.07149391850817412,0.0034913686457013825,0.0005296555758592251,0.15063291139240506,0.9530594477275266,0.150621423362711,0.02309699238391891,0.2548483332760829,0.9966135669356355,2
66,0.21074131435971022,0.161036226905462,0.47410677664786466,0.5158280050089845,0.0035787759828325035,0.0005473301589074966,0.1518987341772152,0.5030654888435866,0.15532345247192236,0.02773355414578635,0.05187294398301084,0.8986582038994396,7
67,0.12750378376596294,0.14946002993579577,0.06849599586274704,0.09570528117490953,0.0036691047317231077,0.00056586399561165,0.15316455696202533,0.8017639784040232,0.15430368508904355,0.024039396558717317,0.22015013400830044,0.9924124289672115,5
68,0.24335560906370254,0.15025261316647787,0.06575065656612952,0.08304333117972515,0.0037582507238439165,0.0005843079666907324,0.15443037974683543,0.9479589972002971,0.15444940805652557,0.0242728110599375,0.24103132456414236,0.9962156556717594,3
69,0.13138622979475445,0.15969672269544788,0.4107005239881763,0.4140017244682706,0.003946863575465948,0.000623617425017078,0.1569620253164557,0.6483612176784804,0.15926505324361653,0.027299098301174284,0.06691307298934983,0.9454048537035611,6
70,0.21153506765802152,0.15420826622353667,0.045792086416158104,0.06653654333775512,0.004041549329855454,0.0006435651924343891,0.15822784810126583,0.9789103816784485,0.15800187072057237,0.02551800373933563,0.27936603182664005,0.9952571379198644,8
71,0.16190409291165717,0.1610322657019894,0.11892816978031187,0.1730695056255474,0.004338172375792417,0.0007072799406729375,0.1620253164556962,0.523937069290539,0.1652679573589563,0.027737154625400707,0.15650243765442015,0.9733945712584148,9
72,0.18503730154300146,0.15881018138545908,0.005328519441037893,0.031547988198760424,0.0044382339432157145,0.0007293695721636188,0.16329113924050634,0.9938976856183999,0.16293933874056438,0.027003883980341113,0.39041173981898397,0.999025072227109,0
73,0.1354938949870088,0.16219744309285591,0.08499699103261331,0.1106343902750429,0.004647345047590362,0.0007754943224966823,0.16582278481012658,0.7881538288392582,0.16703771604678683,0.028126601161535845,0.2188254119847443,0.9929103630569872,5
74,0.24116556398586164,0.16978003079049794,0.43773046346346456,0.43478321355977295,0.004752554326126953,0.000798883117815987,0.1670886075949367,0.5489695435886524,0.17012865631224117,0.03070139911804106,0.06848727106393283,0.9492097631330356,6
75,0.1959650976361781,0.16626324525804115,0.2378439046300782,0.2455498298584533,0.00486069625760891,0.0008233521738234434,0.16835443037974684,0.8400978907876221,0.16916674287739997,0.029493343808251454,0.12007566951373211,0.9822584986496851,4
76,0.1463054369481586,0.16688992709989975,0.10651395981627075,0.11719497492241038,0.005082392951371367,0.0008738286098837829,0.17088607594936708,0.9598242557952205,0.1707777512016478,0.02971240727956904,0.21705289969371602,0.9959267387677951,1
77,0.1455516079081887,0.16850438895283273,0.08401049834250612,0.1131643283334754,0.005195414669321714,0.000899823104464149,0.17215189873417722,0.7513232071373692,0.17363419833729002,0.03026841506040657,0.22450002758547846,0.9935636363594348,2
78,0.14204257871347178,0.16952692169464662,0.12437033662225766,0.13163660628297041,0.00531005141693484,0.0009264039659208896,0.17341772151898735,0.9493280654997114,0.17338397052564927,0.030623473461473864,0.20362164910319758,0.9953483192885432,1
79,0.14627911750000494,0.18042793145134756,0.3620829364485543,0.3701237215596009,0.0059090403198111385,0.0010681580387598836,0.17974683544303796,0.48957613942288736,0.18321258056210565,0.03453356854937462,0.08828080021845246,0.9657752727058103,6
80,0.15649509010948318,0.17899964121942327,0.2595076811330465,0.26402112925150145,0.00603314260694709,0.0010983019992718741,0.1810126582278481,0.8137903038577012,0.18199781254940495,0.03400699276887559,0.12225188738889149,0.9834142334556321,4
81,0.1546419166653223,0.17834546353066674,0.11154246111511154,0.1238212454665811,0.006159715078931648,0.0011291435879062128,0.18227848101265823,0.9446571265958275,0.182260679503871,0.03376771374094801,0.22438800602477835,0.9961720955729876,1
82,0.1523679479043827,0.17985014364318255,0.06445090647722888,0.09867849460528211,0.006288356647884798,0.0011606354096552762,0.18354430379746836,0.7768254597735168,0.18480631553569404,0.034319907669373484,0.2626271659924277,0.9946725895604881,5
83,0.5963328427714434,0.18553742335000492,0.15855287414088337,0.2115627694108419,0.006542154689555468,0.0012233149244638877,0.1860759493670886,0.4117942688826369,0.19012202809279108,0.03636373536316768,0.155080018038516,0.9747142927042998,9
84,0.16052900656412636,0.1845229899615453,0.07206266303094279,0.09197267060192457,0.006819224433202892,0.0012931333287248142,0.18860759493670887,0.9538379375448407,0.18850552467757808,0.036061942446774596,0.2815913956518996,0.9974935535796078,3
85,0.16015918152246084,0.18589576114360873,0.07199032129121005,0.09716288656380351,0.006956549951570495,0.0013279723170453708,0.189873417721519,0.8486075898251577,0.19057273728094812,0.03658214202131664,0.2745111684830835,0.9968720511000991,3
86,0.1574141006451731,0.18971570249215036,0.04163074022335809,0.06924850526158909,0.007380593306815821,0.0014367415052713127,0.19367088607594937,0.9514485218446789,0.1935757922919662,0.03804940030082132,0.3392933692505942,0.9969218000228979,8
87,0.162867106249188,0.19843386560654963,0.27356465079583725,0.34990826099409433,0.007525484174456981,0.0014744384786450834,0.1949367088607595,0.2134806990410153,0.20047862875246464,0.04150492664044566,0.10491613532619097,0.9523783284716627,9
88,0.2166473292802653,0.19603062780453728,0.1808067419484143,0.2026698447407933,0.007969020821433158,0.0015915871998267962,0.19873417721518988,0.8338699722491103,0.19952637970070922,0.040531776517974454,0.17088699582947334,0.9895862092225023,7
89,0.1720641006967254,0.19585807315643133,0.03913996468688464,0.06995079338454593,0.008121763111912865,0.0016325513066735645,0.2,0.9168999379371152,0.20015483436937048,0.04046738537465465,0.3488320504903572,0.9983595710756341,2
90,0.16231222022427072,0.20199592330550825,0.39228719756650676,0.3976767057581956,0.008276859900803485,0.001674091131099134,0.20126582278481012,0.5240041804816866,0.2044204969981704,0.04296019633100005,0.09391202003043266,0.9697140634282904,6
91,0.20013045752938372,0.20078194743325625,0.00428535103951208,0.038405304644627304,0.008749695610398631,0.0018029803473373245,0.20506329113924052,0.9948285471342372,0.20461128065557,0.0424577179216438,0.46403510395357334,0.9993893497615893,0
92,0.17865721576990298,0.20641530614321874,0.08455289640975559,0.11952903556803236,0.009410487736948435,0.001986782090055949,0.21012658227848102,0.8168237296975799,0.21102366891201976,0.0447989458604547,0.26833808386266184,0.9962724809258969,2
93,0.18084205614518678,0.21002325006205896,0.03997937198759618,0.07128510886809776,0.009927871816095236,0.0021334607508781273,0.2139240506329114,0.9649345561143776,0.21368075392761737,0.046329697453626764,0.371249987843435,0.9975285210245511,8
94,0.2242881057907787,0.21222816340517525,0.003296479763282494,0.03979746793186211,0.010280217234935525,0.0022353047267793676,0.21645569620253163,0.9941390200854687,0.2159835655375591,0.047273266370308695,0.484701209975227,0.9994680021416844,0
95,0.18593762908182104,0.21769337478043613,0.11715134087085484,0.18676845117200622,0.010645290825636766,0.0023414690935016674,0.2189873417721519,0.39213068987634425,0.22311034880503133,0.04966923444298217,0.20478198057605765,0.9834649113911081,9
96,0.18891732938333908,0.22132813903092505,0.17761081218660588,0.20556502908359395,0.011395933752329357,0.002564312775698893,0.2240506329113924,0.769309006364968,0.22527981339534597,0.05129228245147851,0.19292049580790185,0.9915886056692133,7
97,0.1842013549486364,0.2214654667031212,0.041470347168674364,0.07524998801772037,0.011589669771965249,0.002622482825070022,0.22531645569620254,0.9686180550268476,0.225019618458357,0.051354601469822965,0.3811302946667471,0.9977188423609786,8
98,0.1971960363987868,0.22438369802578317,0.2600452416119145,0.2748084510708779,0.011783628901769419,0.0026814609961097573,0.22658227848101264,0.813709770428324,0.2274664890181526,0.0526762639066779,0.15234276717131107,0.9889826311242763,4
99,0.18452033055869269,0.224235997399182,0.06536089879834991,0.10714194812976492,0.011981746388681441,0.0027416785543219416,0.22784810126582278,0.7767180818676803,0.2290121954658076,0.052610200612604886,0.31429172921620036,0.9965465155767962,5
100,0.18606921593323267,0.22565381423091568,0.09453056257517034,0.13084790010525538,0.012181418411691384,0.002802768828775775,0.2291139240506329,0.7850130250935432,0.23021180400445734,0.05325847383596428,0.2771938922362731,0.9957989560683553,5
101,0.24490626853019992,0.22621759436050246,0.0014519813785009827,0.040807507999441946,0.012381283981558402,0.0028643177559323748,0.23037974683544304,0.9958283613549512,0.22986367357919044,0.05351071176749329,0.5124705986593445,0.9995556908860509,0
102,0.2291140162573142,0.22748543766202955,0.0,0.03942348207237686,0.012585916428844641,0.0029276112137041513,0.23164556962025318,0.9907603375465037,0.23116540706655536,0.05409727734602393,0.5219090375550641,0.9995837564487969,0
103,0.19436290844643292,0.22904388043221038,0.07217916318709265,0.10336978844778427,0.012793439222936605,0.002992137760491316,0.23291139240506328,0.9129269554211679,0.23302324149073134,0.054824131678328225,0.32862794508864285,0.9980946707300961,3
104,0.32454538903006447,0.2302802448763333,0.07108073678778742,0.10129896472017307,0.01299784197294951,0.0030560481717837504,0.23417721518987342,0.9422948126674264,0.23406180269175858,0.05538362355188787,0.3346370705856789,0.9982934719501949,3
105,0.2202864926876855,0.2341004812081155,0.12517560696636354,0.19679318435751433,0.013213160733473575,0.0031234232074209257,0.23544303797468355,0.42246494827513026,0.23929754472940926,0.05720001537485985,0.21244652528796246,0.9852982683439071,9
106,0.25544190623509877,0.23257996969636957,0.0022698540330055657,0.042507537292912324,0.013424026943586269,0.0031903918590413262,0.23670886075949368,0.9970005573378575,0.2361697236777165,0.05647505869967179,0.5191485009276997,0.9995739404559696,0
107,0.2139527877671119,0.24837954458162734,1.0,0.8875592077388177,0.013641203203293253,0.0032593142902162258,0.2379746835443038,0.5130650563246022,0.2411311471445111,0.06419040349537439,0.0468222355908134,0.9294981710940483,7
108,0.20635734628483607,0.2368292376745487,0.07992743020286586,0.11893676548465384,0.014078801627057129,0.003399551521176874,0.24050632911392406,0.8435339837743873,0.24113157951461214,0.05850622343723101,0.31104415866124935,0.9974024183771959,2
109,0.2552224959056671,0.2376854446318905,0.009357255396293352,0.04972878666635651,0.01429945955577408,0.0034707748347179946,0.2417721518987342,0.9885883273428834,0.2412860199621896,0.058912698260600034,0.498634712126018,0.9995094359109246,0
110,0.20670539656630557,0.2392778241119569,0.11078774314107678,0.13336696493345712,0.01452578424735004,0.0035442176457338936,0.2430379746835443,0.9443349928783181,0.24288722270895402,0.05968937911761909,0.2909888125907371,0.9979129971118301,1
111,0.20722755174779692,0.24038387984587611,0.05498221576079549,0.08885252352280568,0.014752832467216743,0.0036182542891965634,0.24430379746835443,0.9532742035391993,0.24408190750734524,0.06022766437615335,0.3783020396934413,0.9987526529658536,3
112,0.20968411856889999,0.2429454534208433,0.06007876190361379,0.09387969838793989,0.015213823307508886,0.0037697840953513934,0.2468354430379747,0.9678775987329513,0.2464963061171085,0.06148344031358094,0.37037781761744076,0.998685951437096,3
113,0.20396788292722454,0.2446868582423054,0.09888378068854717,0.13714150058432004,0.015448294266075866,0.003847394928814476,0.2481012658227848,0.7474844470037175,0.24944363729168925,0.062345348202628936,0.2921864417409574,0.9964001344800159,5
114,0.21395588876454025,0.2455814508882627,0.06798429657847938,0.10522693829249546,0.015684217870022367,0.00392600188024716,0.24936708860759493,0.8869146577322974,0.24964105953188576,0.06278902235370386,0.3494619974294544,0.9982578820251485,2
115,0.4272739528096206,0.24738006522708042,0.09648393828908489,0.1418484878911878,0.015915389301716237,0.004003280008190371,0.25063291139240507,0.7278342902356543,0.25211981475853057,0.06365345984726346,0.2886391182109465,0.9957224509528628,5
116,0.21431784319015343,0.24944839659460533,0.22134112542465212,0.244675601620983,0.016165788903253774,0.004087091761604143,0.2518987341772152,0.7999653984812634,0.2528315626998985,0.06472975848721568,0.18985778369821688,0.9919336449504335,9
117,0.2248741794620743,0.25196876298570203,0.23841592805925174,0.2615149829042202,0.016653933546536884,0.004252922342520028,0.25443037974683547,0.8140587486222924,0.2552498592706997,0.06600936604753724,0.18116144882773036,0.9921315881802873,4
118,0.21199083133741756,0.25527020724734095,0.35685929550922946,0.3803032256360614,0.016903513909733627,0.004337959842194705,0.25569620253164554,0.6177585145151031,0.25801306307519617,0.0677075873550464,0.12960826469240225,0.9826981751262113,6
119,0.21500321260053493,0.2575889993148448,0.4155077574511879,0.43441280487396533,0.017154411811528852,0.004424049344335681,0.2569620253164557,0.5944709311868315,0.2594540374644355,0.0689118214520412,0.11452129455340888,0.9779777871153363,6
120,0.2426478206453919,0.26569268744799335,0.9106461433768293,0.8174692602182013,0.017406770152841068,0.004511094427194417,0.2582278481012658,0.5298428541115415,0.26121095185359666,0.07320158490656885,0.057547142159932396,0.9477632278019835,7
121,0.2270136641174357,0.257414154481246,0.28205493219114675,0.2985465384191965,0.01766303831916541,0.004599967302509404,0.25949367088607594,0.793361657272324,0.2604600412044175,0.06881922331326613,0.16472556989329226,0.9906416097666761,4
